20430 90 74856 48
20431 4 25887 307
20432 2325 5283 12
20433 16 8383 47
20434 76 66376 0
20435 272 82950 87
20436 68 36754 32
20437 4 98671 404
20438 1 52489 56
20440 45674 56446 395
20441 1 21669 32
20442 1 45134 103
20443 362 45160 205
20444 5 7505 64
20445 2 15272 171
20446 1 13968 144
20447 281289 11582 15
20448 691563806 37965 154
20449 18 26358 106
20450 135 39816 341
20451 22 27617 614
20452 26 28151 318
20453 44 180 191
20454 1785 37259 158
20455 9 13252 214
20456 571 15747 55
20457 28 18875 109
20458 2 53948 371
20459 4 71611 139
20460 2 10421 221
20461 7 33089 313
20462 64 65834 11
20463 123 44917 30
20464 299 91181 386
20465 3 20730 287
20466 26 77042 258
20467 815 15400 143
20468 2965109 41380 12
20469 18 47788 45
20470 11 83591 86
20471 67 48146 157
20472 1 30311 168
20474 3 87122 115
20475 47524 12698 243
20476 1 95922 48
20477 2 57747 108
20478 10 21901 362
20479 279490 75169 99
20480 3 68130 44
20481 64 71072 268
20482 14 69954 377
20483 13 85419 243
20484 4 15179 192
20485 7 72062 3
20486 72 43984 273
20487 8 37455 279
20488 104232 26844 90
20489 1 75832 562
20490 249 10690 96
20491 353157 58090 11
20492 10 71013 59
20493 5457 49422 409
20494 1889 47469 132
20495 1031 96945 27
20496 36 80364 159
20497 23 55603 133
20498 96 57158 355
20499 2 63213 60
20500 2 1126 303
20501 20 64974 50
20502 279 70106 3
20503 34 80096 368
20504 4 32890 52
20505 3731 32602 513
20506 1 50997 41
20507 33 24557 336
20508 4 33743 98
20509 980 48576 218
20510 447 28537 635
20511 59972 90355 14
20512 6 22759 33
20513 19 79806 22
20514 40 31074 174
20515 101 60119 41
20516 57 88948 178
20517 44 6376 76
20518 2 20453 406
20519 71 85705 153
20520 14 27134 269
20521 219 59448 444
20522 9 32210 185
20523 6806 17694 585
20524 3 6196 449
20525 137 97687 219
20526 12 30478 69
20527 86714 36027 18
20528 3408 49510 534
20529 157254 7684 227
20530 3 74640 114
20531 6 2583 231
20532 1 96237 407
20533 269214684 76725 111
20534 577 29984 255
20535 448644858 93950 118
20536 6 99748 193
20537 71 89899 136
20538 3 75217 7
20539 435757 50893 635
20540 289 172 271
20541 4377 32315 325
20542 1 16329 73
20543 1 78624 304
20544 31 90430 451
20545 463448 79565 127
20546 6 74970 136
20547 159 32306 123
20548 244 63609 216
20549 3 74860 259
20550 107 86015 319
20551 194 2431 221
20552 44 5465 43
20553 1072 1050 88
20554 10 56098 524
20555 5484 32537 174
20556 14 34114 41
20557 671 23304 250
20558 322 1039 133
20559 5 31713 171
20560 5 98046 433
20561 1 8345 86
20562 100 34282 277
20563 672 70535 84
20564 20865 16199 359
20565 7 55961 215
20566 8 79291 157
20567 14 73076 107
20568 1 70895 210
20569 2967 6871 26
20570 9 27756 586
20571 7 31851 38
20572 477 26593 154
20573 20 99441 9
20574 2 38012 50
20575 39 53744 312
20576 6 65124 520
20577 1 15463 44
20578 1208 2047 47
20579 1 57940 77
20580 25 74861 253
20581 1512578 33546 196
20582 52 43699 336
20583 338 6740 108
20584 25 52799 258
20585 9 74534 78
20586 43 58757 222
20587 1 46766 234
20588 1 77562 640
20589 3 53054 204
20590 77 60167 294
20591 53 40846 427
20592 861 75948 37
20593 1 85297 211
20594 2 38259 90
20595 3 33067 275
20596 4 28707 163
20597 6284 62653 261
20598 25 37501 174
20599 2 39022 34
20600 12519 47504 79
20601 16 63366 11
20602 45 69749 124
20603 2 35709 24
20604 1759 37921 2
20605 1 85060 135
20606 1 16407 34
20607 2049659 69608 100
20608 13 3320 316
20609 1 66737 507
20610 1196 36949 232
20611 1 31364 175
20612 1 71664 84
20613 2504 66014 100
20614 4 19177 159
20615 16755 70429 23
20616 5 7244 97
20617 180191 65998 475
20618 210 4866 88
20619 388 59281 158
20620 10 824 366
20621 2582 59305 69
20622 2808 43597 43
20623 14 85671 52
20624 67519 47091 113
20625 12 49801 336
20626 1 81388 563
20627 515 41132 42
20628 14 96463 104
20629 12 11727 87
20630 3 7471 21
20631 1 46717 248
20632 7898738 20077 215
20633 7 31099 58
20634 238787 10563 466
20635 272046906 64854 414
20636 17 89892 348
20637 1 78554 64
20638 6 10072 46
20639 642251 96705 63
20640 134 44946 357
20641 122 69337 513
20642 2 71475 147
20643 2 72067 932
20644 265 25397 509
20645 123 66359 100
20646 35 16623 117
20647 4 70910 244
20648 1 80325 281
20649 3 76168 197
20650 938 3491 48
20651 44 41724 264
20652 496 81019 342
20653 957 36667 323
20654 73 61595 85
20655 2 54567 136
20656 1 17102 202
20657 510 64270 77
20658 88899 22716 358
20659 1 71047 78
20660 20051 36228 192
20661 1415 1535 74
20662 2 15900 231
20663 3953 90020 181
20664 150 40066 211
20665 1333 25256 501
20666 1020 9095 176
20667 163 56378 118
20668 1 47918 252
20669 9 73209 130
20670 949 56778 128
20671 4 76706 34
20672 14 55496 23
20673 346 15468 78
20674 2 18757 145
20675 1 92044 5
20676 1 77808 46
20677 99 44271 1
20678 70 23413 56
20679 8653 36575 374
20680 1681 3193 373
20681 1 40292 16
20682 1 64595 25
20683 2 63710 207
20684 1 53600 78
20685 4902 94930 456
20686 1 65053 161
20687 5 1518 202
20688 3 94565 112
20689 4 55230 10
20690 1 26256 454
20691 2780 74840 88
20692 218 27232 420
20693 14 5083 310
20694 1 54783 32
20695 1267 14450 114
20696 16 75658 523
20697 3 13433 256
20698 1 74635 58
20699 1236 95830 97
20700 74 98965 178
20701 11 14804 153
20702 255 72565 137
20703 7 41536 380
20704 8 64463 45
20705 2 16659 114
20706 178 32919 111
20707 3 85925 279
20708 9 46873 158
20709 3 3433 62
20710 2 20967 172
20711 5 7578 5
20712 77 40378 449
20713 278 37380 361
20714 6 90732 119
20715 2 31654 417
20716 2 63351 54
20717 15 3120 21
20718 39 47175 482
20719 4 38320 173
20720 308 76237 441
20721 1 55473 28
20722 11318 90841 122
20724 1 65633 137
20725 2 56168 772
20726 2 73132 247
20727 32 90350 511
20728 23 42937 46
20729 1415 74449 84
20730 1 25421 127
20731 3 99519 61
20732 1 55944 131
20733 17003 61580 36
20734 4 7531 23
20735 10 11797 40
20736 68820 4249 136
20737 8 686 179
20738 28 53189 184
20739 232 83714 89
20740 449236 98266 9
20741 448440 44171 36
20742 1 99198 533
20743 1 9532 448
20744 11 26902 210
20745 4 51459 111
20746 2 14653 61
20747 281 24448 282
20748 1601 87004 43
20749 4 85698 51
20750 61 91441 180
20751 5 14820 58
20752 45 7906 369
20753 1 46561 43
20754 479770 11709 316
20755 4 45782 49
20756 32270 66815 66
20757 1 49222 89
20758 481 7166 148
20759 269441 24041 387
20760 12 95587 316
20761 3211 57137 349
20762 143 40397 52
20763 1 98453 244
20764 3 54212 221
20765 5 51556 289
20766 10 85411 161
20767 7231745 6902 184
20768 6041 99404 172
20769 3 40500 32
20770 1 23981 160
20771 323 52007 74
20772 1 40123 25
20773 2 95966 75
20774 79800 30582 192
20775 2 64529 600
20776 1 61385 485
20777 692 375 142
20778 41 82300 208
20779 3 96442 209
20780 1 19942 185
20781 1 62529 105
20782 3 2556 91
20783 3 37045 151
20784 3935 88157 317
20785 15 68414 62
20786 423 11179 812
20787 13 9627 523
20788 27 1602 123
20789 37825 95339 238
20790 9 6361 119
20791 52873 25835 94
20792 184 82120 280
20793 1927 58369 295
20794 372 95901 60
20795 1 73863 522
20796 20087 38609 99
20797 5 11895 313
20798 22 12468 453
20799 1 80060 334
20800 6 41826 253
20801 1 23074 134
20802 10 21917 226
20803 2 18033 64
20804 2685 73014 421
20805 56050 77938 227
20806 267518 6895 300
20807 34 60965 268
20808 4079 71163 365
20809 8714 11402 280
20810 10 2828 118
20811 1 79267 323
20812 734 3924 127
20813 4231960 48435 301
20814 3 355 10
20815 1976 25463 92
20816 36 1225 118
20817 219416 45629 105
20818 6 38039 26
20819 3 71979 240
20820 11 43900 330
20821 490880727 38032 310
20822 5 39617 468
20823 2 14934 73
20824 21 8455 179
20825 1 64564 123
20827 693 88041 121
20828 2 52399 72
20829 67 33488 512
20830 1 856 249
20831 3 54603 290
20832 50229 83509 227
20833 94 75739 176
20834 3 76752 287
20835 20 6762 363
20836 177 85643 186
20837 7 19666 23
20838 3800 88237 61
20839 2900 92295 221
20840 183727 30298 31
20841 1 95862 150
20842 8 44699 341
20843 19764 62646 156
20844 42 54442 579
20845 11 88424 7
20846 1174 58377 276
20847 3 26927 54
20848 68 70102 37
20849 3 74598 127
20850 1 51147 247
20851 540079 27257 173
20852 367 64548 260
20853 1 33300 182
20854 1 99564 354
20855 71 35673 330
20856 66 75791 464
20857 82 36180 196
20858 544 22121 159
20859 2 4256 50
20860 2 74471 210
20861 2 58770 249
20862 58 94161 308
20863 49 94253 4
20864 221474 74456 386
20865 6979 9989 287
20866 22 4830 48
20867 134 76010 221
20868 2 2659 102
20869 10 93073 218
20870 284 46904 424
20871 8 40646 114
20872 12081 30640 67
20873 2 16034 74
20874 1 90551 42
20875 7616 80730 322
20876 10778 2806 246
20877 1 71919 92
20878 7 86643 529
20879 91894741 84327 387
20880 3 67559 139
20881 1 4811 272
20882 597 12188 166
20883 36442224 48544 753
20884 3641 51815 344
20885 1 85410 13
20886 2312 67238 59
20887 2 36036 37
20888 57 80920 50
20889 4 19093 235
20890 1 45707 133
20891 1 52692 187
20892 1 1854 125
20893 3 90982 41
20894 38 58241 501
20895 627731 19794 35
20896 9 22531 162
20897 1731787 8378 316
20898 23 40686 210
20899 16 11591 12
20900 9 65679 19
20901 1 70745 405
20902 1 63603 469
20903 4 76035 53
20904 1407191 98103 469
20905 4 60178 85
20906 44 52251 13
20907 37 99165 148
20908 2 60565 504
20909 23 18191 226
20910 379509 1528 26
20911 10 7494 522
20912 5 66400 511
20913 34 72650 190
20914 67669 58726 203
20915 367 97909 369
20916 1 92085 80
20917 59 76696 505
20918 18 35904 1
20919 2 45843 320
20920 13 95742 123
20921 5764494 7255 272
20922 9 42061 270
20923 1 16751 295
20924 1 72494 304
20925 2 80560 5
20926 54 84318 257
20927 2 56357 118
20928 1 91571 5
20929 8 44000 185
20930 3 19161 295
20931 492461 74529 25
20932 2 2643 47
20933 333 81730 185
20934 1 5992 203
20935 8 63986 202
20936 120 30273 87
20937 5567 98291 177
20938 3 91719 198
20939 39 84306 6
20940 2 435 0
20941 9 96616 5
20942 4 37774 387
20943 9835435 21706 157
20944 12 38814 278
20945 17 59474 67
20946 14195 24750 193
20947 1 23515 125
20948 166 58988 31
20949 16 4180 313
20950 1 14796 31
20951 1 96429 12
20952 4 29171 198
20953 2 17019 267
20954 3746072 10223 313
20955 10687842 74179 277
20956 91 89199 144
20957 5 18931 36
20958 19173 61857 1
20959 3323 99159 17
20960 2 75747 100
20961 6 90627 50
20962 29 6911 351
20963 1 85369 415
20964 143 29654 114
20965 1 17862 101
20966 29 89963 87
20967 2930 35912 257
20968 6 84534 279
20969 2 54833 149
20970 1 54267 385
20971 63 94808 151
20972 32797 93949 306
20973 1 19021 355
20974 6 76338 29
20975 1 20833 243
20976 56 87357 313
20977 15 47842 6
20978 1 43106 135
20979 417 5207 41
20980 23 28046 113
20981 7 18762 227
20982 17168473 12357 107
20983 2 63097 366
20984 45517 74703 165
20985 397 25464 634
20986 57 19304 124
20987 9 55800 304
20988 3 36064 109
20989 132 13671 117
20990 839488 76369 78
20992 109445 30924 43
20993 10076 80779 71
20994 22926 16403 278
20995 181 78949 143
20996 10 93962 321
20997 2 31432 270
20998 331 11555 239
20999 1135961990 9572 164
21000 598 95475 403
21001 34 30364 69
21002 2 58462 9
21003 84933 88933 1
21004 24 20520 175
21005 1489 70684 214
21006 9 95435 261
21007 423 56466 189
21008 44112810 57798 126
21009 7263 36192 13
21010 288 11254 43
21011 43106 82640 86
21012 192 36048 100
21013 7834 73412 244
21014 119 53004 116
21015 3 39159 199
21016 13 44134 311
21017 464491 61804 144
21018 15 43500 158
21019 118 64044 53
21020 375 48796 55
21021 323 27811 306
21022 4214377 29758 367
21023 15 39079 63
21024 1 44689 170
21025 2059489 20782 272
21026 27938 26154 20
21027 86 25335 133
21028 47 52730 93
21029 60 80149 235
21030 212232 27260 84
21031 1 16042 132
21032 331017 23955 66
21033 1 25423 281
21034 2581 59981 317
21035 9 55386 472
21036 86 77033 297
21037 51620 73893 57
21038 3 8038 27
21039 1 19103 181
21040 22 73522 143
21041 4 69273 227
21042 3395 62075 46
21043 7 45556 159
21044 11 18738 268
21045 739 82292 84
21046 1 33499 354
21047 38 6685 255
21048 11 71889 98
21049 80 61204 233
21050 597 96320 56
21051 936 53482 296
21052 190 81486 174
21053 1032 78174 117
21054 1 30946 412
21055 1 24021 177
21056 300851 78262 75
21057 1 76589 362
21058 292 18056 120
21059 17 60572 108
21060 27 60526 47
21061 18 534 110
21062 5 84880 47
21063 758 6059 355
21064 1550 35022 316
21065 2 31856 420
21066 219 7961 83
21067 10 13519 453
21068 1 35133 71
21069 29 78108 291
21070 10007 82820 298
21071 1 96855 262
21072 18 76039 262
21073 7 24341 289
21074 15 47166 538
21075 3 11361 217
21076 1690 91155 274
21077 33 50838 144
21078 3 23570 52
21079 19032 54382 101
21080 3 3552 176
21081 1 32859 532
21082 45 63839 23
21083 35 49315 500
21084 2 59255 130
21085 3 89890 285
21086 3 5151 114
21087 2392 20616 63
21088 28 44647 99
21089 2 48815 592
21090 64 97037 316
21092 327021 79976 279
21093 5 14538 124
21094 453 5599 41
21095 9 80023 192
21096 1649230514 13151 279
21097 39 14911 4
21098 446 88552 288
21099 1 2879 143
21100 101 40221 303
21101 196 44902 297
21102 2 52465 1
21103 76 6880 117
21104 1 53039 184
21105 1 47718 235
21106 57 2562 276
21107 36 1835 121
21108 1 91329 153
21109 18 82429 343
21110 123 44901 29
21111 75 67971 46
21112 20 29576 349
21113 22 39061 325
21114 1096 86607 44
21115 3 31043 37
21116 116095 30208 612
21117 23995 27597 398
21118 197 38931 192
21119 793 62612 46
21120 1150 50539 98
21121 2 93029 36
21122 1 33169 92
21123 4 40507 239
21124 1 44057 229
21125 2 35487 197
21126 117 35776 169
21127 88790 48852 5
21128 1 62460 75
21129 14 8133 478
21130 4 22013 102
21131 2 94513 133
21132 3 29456 81
21133 3 39308 489
21134 5412 78934 17
21135 2197 69676 96
21136 45 23878 283
21137 2 57942 268
21138 10 41563 36
21139 83 79017 133
21140 3 32611 426
21141 6 77353 274
21142 2620 97188 121
21143 1 78716 206
21144 12 5096 165
21145 1 40948 251
21146 2 30880 128
21147 8 11488 117
21148 512 90910 300
21149 2 9307 112
21150 28 24120 77
21151 32 74885 94
21152 6359 41436 156
21153 1 91443 110
21154 19 13412 18
21155 35 54770 407
21156 2 76850 169
21157 152 89336 23
21158 3080 75269 227
21159 6 37427 289
21160 675 49019 49
21161 5 31269 456
21162 137 77863 419
21163 202 20121 27
21164 15 29736 379
21165 1 20411 316
21166 1 59520 98
21167 5496 42072 251
21168 1 88454 308
21169 8 9674 89
21170 685 67062 79
21171 2462550 9000 27
21172 3 79710 459
21173 24 27876 372
21174 253 15062 330
21175 27 21375 48
21176 1 31000 129
21177 3 41871 267
21178 1 98435 282
21179 438 51133 221
21180 2 74465 108
21181 110336 44254 526
21182 1 70151 6
21183 54 36343 35
21184 156 44528 74
21185 12917 88541 141
21186 2 46059 80
21187 172 78573 75
21188 9 15627 151
21189 4 54572 41
21190 1 25735 45
21191 21 87441 422
21192 1 62876 258
21193 20 58898 209
21194 233 83055 139
21195 45 11200 41
21196 7 90998 504
21197 1 17594 206
21198 106979 64718 565
21199 4 29034 46
21200 105 58177 525
21201 14 2182 232
21202 3236 86286 192
21203 5 87100 148
21204 629 90816 62
21205 145 10805 83
21206 16 49607 57
21207 785 53971 360
21208 4 99511 366
21209 23134955 90130 114
21210 13 25448 119
21211 1 61576 136
21212 277 86242 400
21213 1 26073 263
21214 1 99231 107
21215 4 75678 435
21216 18821 76876 319
21217 43 52191 191
21218 664 28801 165
21219 6 12550 224
21220 224 21805 151
21221 1 67385 307
21222 133 45635 29
21223 4 50432 203
21224 2 22974 36
21225 241 59895 328
21226 422 70872 81
21227 21 65354 49
21228 6 8663 77
21229 94 6355 440
21230 14 38365 134
21231 24 23517 237
21232 1 16025 166
21233 116 93243 374
21234 466649 3933 276
21235 14990 58709 291
21236 3 51437 491
21237 1 5567 79
21238 118 87242 162
21239 1 45599 65
21240 20792 5328 264
21241 17718827 4210 164
21242 10 68766 18
21243 4 55393 442
21244 8798 61477 15
21245 655 15398 93
21246 693 63733 41
21247 100 33836 454
21248 6 72905 508
21249 253 84404 358
21250 14 60187 177
21251 13 30673 355
21252 19 84680 126
21253 23209305 40102 22
21254 41 33360 222
21255 15 57304 68
21256 1 88846 284
21257 2 22135 206
21258 34 25703 70
21259 1 87713 262
21260 13 18687 535
21261 8742 31063 285
21262 114 98103 13
21263 5 79017 27
21264 2094 80480 46
21265 34 26330 24
21266 135712 76935 246
21267 46023 98222 269
21268 1326 85872 76
21269 242 98650 512
21270 1 21989 115
21271 1 50113 30
21272 3 59144 358
21273 289766 19001 60
21274 4 91651 398
21275 40 80800 61
21276 12 63774 283
21277 94 76200 195
21278 1 35747 264
21279 5 65343 354
21280 3 53052 365
21281 4618216 59236 381
21282 2 90774 168
21283 376 8008 132
21284 88605 59900 27
21285 125 8546 108
21286 1185 75408 98
21287 206 7774 409
21288 12860 50993 138
21289 3 56984 367
21290 86 77705 571
21291 1488 7897 297
21292 408 2185 203
21293 2 8943 265
21294 2265154 89381 51
21295 5 49704 163
21296 2 62875 275
21297 14 57058 269
21298 10 51191 122
21299 2 79141 435
21300 20 83108 191
21301 43 95962 234
21302 129 22500 228
21303 3 11389 145
21304 2 85644 235
21305 700876 82560 47
21306 123 49118 183
21307 4 9306 106
21308 1 89599 24
21309 33 24705 389
21310 487 70209 558
21311 89 92829 317
21312 31470 8415 388
21313 12729 94611 207
21314 352 34968 203
21315 6396 20327 122
21316 108 69304 360
21317 1 28006 68
21318 55 60648 52
21319 649 53986 112
21320 79 21963 146
21321 1 3449 99
21322 2 27612 522
21323 439908 44289 481
21324 62 37605 97
21325 35294 44840 353
21326 7 81360 122
21327 389 48153 246
21328 259 92909 168
21329 11 73233 184
21330 669 64000 146
21331 4 11545 329
21332 4 49973 272
21333 1 65942 177
21334 21 92707 420
21335 18 28856 127
21336 3 2695 276
21337 781 96586 275
21338 96581 33846 237
21339 3 36152 101
21340 2 30332 54
21341 232752 6047 156
21342 1 77582 304
21343 2 37970 548
21344 25565 19023 168
21345 1 91836 548
21346 3 12310 171
21347 1 38790 55
21348 2 5375 200
21349 10324 37242 34
21350 769 68446 179
21351 1 80997 200
21352 108 89388 461
21353 1428 79222 48
21354 6031 28123 13
21355 1 74982 108
21356 214 18486 171
21357 1 44242 129
21358 4 28797 133
21359 2 15507 62
21360 30912 35089 76
21361 1 49793 373
21362 8581 79868 226
21363 44 51822 286
21364 14 72244 387
21365 13 76778 31
21366 216 50737 340
21367 37 38562 113
21368 1 13231 202
21369 3 43965 95
21370 1 65583 274
21371 11 26266 628
21372 1 91292 13
21373 4 8970 36
21374 1 67439 494
21375 1 64569 271
21376 6335 19516 77
21377 3 57253 164
21378 3 23298 242
21379 11 23916 197
21380 29106 92335 444
21381 18 61938 473
21382 6 54419 88
21383 28 44282 93
21384 21174 96951 73
21385 789 33552 254
21386 51165 13695 27
21387 74 11310 315
21388 24 13638 45
21389 5 306 272
21390 1 27050 202
21391 6 67471 247
21393 1410 36570 187
21394 21 45798 203
21395 12 93773 248
21396 11 72920 65
21397 17 66706 104
21398 1 70608 97
21399 208 46840 102
21400 1817 69525 68
21401 2 7572 193
21402 1 1621 6
21403 1 25252 295
21404 3 51897 249
21405 1 91713 78
21406 4 37234 143
21407 12 47984 68
21408 37 35588 81
21409 20055 76768 137
21410 10 81361 9
21411 55 8469 144
21412 96349 32569 103
21413 1 63428 149
21414 5868 42511 206
21415 1 34621 38
21416 145977 68363 410
21417 2 81110 198
21418 56 15960 371
21419 2520 7603 230
21420 43 90749 164
21421 244 98271 252
21422 2 55705 428
21423 1 19259 322
21424 277912 53228 431
21425 3 68951 153
21426 9 97038 78
21427 53 53407 334
21428 1 84436 22
21429 1 39968 352
21430 3 62350 49
21431 4087234 90553 319
21432 1026 68619 156
21433 2 7415 251
21434 2482 60399 0
21435 1 15285 125
21436 1 98932 126
21437 64 74683 184
21438 1 45119 294
21439 33 15473 32
21440 1 33993 64
21441 1 12174 87
21442 66 49656 558
21443 736 24880 131
21444 30931 48459 229
21445 30 21305 115
21446 676 68467 191
21447 2 11654 69
21448 5751 2518 124
21449 52 3872 57
21450 54 66519 256
21451 4 70324 344
21452 351 42116 53
21453 21 14018 38
21454 18826477 63393 195
21456 32 90197 290
21457 9970877 65809 363
21458 22 57418 72
21459 339 97288 325
21460 692 36733 499
21461 1 62889 76
21462 3 9606 74
21463 294 79962 95
21464 1 97773 416
21465 2737 15448 231
21466 19 69629 285
21468 3 69991 5
21469 1 22085 399
21470 3193 73187 130
21471 6 44460 34
21472 1 64235 26
21473 2 29748 99
21474 173 26026 186
21475 125 11186 110
21476 497 18660 271
21477 17 4810 131
21478 165 96491 115
21479 1 9044 249
21480 3 14219 244
21481 1 18583 359
21482 1668 97165 33
21483 76 87662 45
21484 31007 59601 47
21485 1 6744 176
21486 1884 32807 98
21487 26 88051 243
21488 2522 77233 412
21489 10 67585 278
21490 9 22164 334
21491 527 21990 52
21492 264 95951 232
21493 1 21059 256
21494 13409 53329 126
21495 2 75577 124
21496 398 8694 298
21497 1 14943 119
21498 1194 55997 172
21499 387962 77954 202
21500 1473 24336 37
21501 3585 42031 86
21502 3 87562 77
21503 41 90240 69
21504 1 9740 514
21505 1 78776 202
21506 2 96209 301
21507 3 40864 102
21508 1 59180 682
21509 70850 72533 691
21510 2912 63915 341
21511 24433 59554 144
21512 154 19644 58
21514 29 87092 187
21515 1 32008 104
21516 2 30978 195
21517 1 85365 270
21518 1 93874 53
21519 4 58137 288
21520 14 77866 57
21521 7495 29166 149
21522 1 85847 194
21523 2 28482 684
21524 156205 41051 260
21525 4571 9626 52
21526 186 80055 51
21527 1 61636 12
21528 219 87067 146
21529 2 99569 16
21530 5 22711 94
21531 1 22826 162
21532 9 18888 58
21533 42 9156 131
21534 84 81221 261
21535 16677720 40796 114
21536 1 5026 106
21537 16 20697 103
21538 2 19493 344
21539 17 8408 495
21540 1 4197 274
21541 1 15250 514
21542 1 85015 154
21543 2130279 76630 157
21544 1 43960 202
21546 144756 17724 92
21547 34371 66765 63
21548 1 49224 304
21549 57 67573 142
21550 42 89845 99
21551 26 92989 2
21552 300 80420 355
21553 1060 37215 318
21554 1462 16275 40
21555 1 17959 55
21556 125 27214 4
21557 1063925705 93257 403
21558 1783162 92593 378
21559 3 90560 261
21560 824000 86893 7
21561 410 70801 435
21562 1 98521 13
21563 7 55499 588
21564 12 79422 32
21565 5 90959 218
21566 2302 18882 248
21567 707 12186 201
21568 3 49117 27
21570 18 5731 270
21571 6 44852 311
21572 269 18220 48
21573 267167 49847 31
21574 18637897 27492 481
21575 25 81990 161
21576 11 46864 133
21577 2 50298 52
21578 35 68826 118
21579 2 11550 92
21580 1 70207 466
21581 18 54221 41
21582 2 7590 274
21583 1 61448 45
21584 5848 73046 99
21585 2970 53597 147
21586 11 63900 403
21587 200794 92897 29
21588 1 93399 367
21589 17 26561 319
21590 1 90619 366
21591 129329 47469 20
21592 3 60136 72
21593 7 60558 31
21594 2 85737 82
21595 436 27074 568
21596 12 86735 171
21597 14742 78512 53
21598 1 76262 247
21599 6 5108 125
21600 348 56563 142
21601 3 24371 376
21602 4638 84713 280
21603 2 16148 260
21604 1 74302 14
21605 111 91961 20
21606 6 89436 204
21607 3 49927 336
21608 8961 98451 85
21609 732 33835 229
21610 2 59541 98
21611 3427 78173 212
21612 1 5198 24
21613 16 41601 110
21614 235 84624 293
21615 45 87387 372
21616 15 2153 4
21617 85168 26961 228
21618 7 22758 150
21619 11166 83977 38
21620 14702 93012 378
21621 2 69663 154
21622 11 93890 695
21623 8 4851 90
21624 745 68817 452
21625 161 74225 304
21626 38 50176 93
21627 19 49463 297
21628 694 20576 136
21629 40480 44138 24
21630 426345 61306 7
21631 3 38205 427
21632 2 86308 350
21633 13579 41496 90
21634 1 69743 170
21635 13 46259 94
21636 4 92840 0
21637 2325801 2919 250
21638 1761154 18987 59
21639 525 28589 333
21640 72 96736 329
21641 81 56892 87
21642 2 30944 71
21643 31 94912 531
21644 1 24051 104
21645 1523421 38556 275
21646 75 4324 99
21647 30 61450 262
21648 10109 70329 79
21649 1 97188 240
21650 2 51165 354
21651 189 63316 167
21652 1 21154 115
21653 15 45072 27
21654 276 23280 119
21655 1 7976 81
21656 24 86470 180
21657 162 61041 363
21658 95 89721 110
21659 60096242 99111 57
21660 29 91482 219
21661 2711370 58069 28
21662 4 38041 424
21663 42 20907 110
21664 2 1434 68
21665 246 32894 437
21666 2 62257 151
21668 14 56160 199
21669 1057 2728 451
21670 45 67517 22
21671 20 4932 116
21672 592 59444 263
21673 42 19572 205
21674 477 55355 184
21675 1 95600 15
21676 439 50368 96
21677 91 90081 91
21678 637 81462 109
21679 3851 65673 246
21680 15 73194 260
21681 1 22263 487
21682 4 36860 332
21683 18 18649 448
21684 154 12838 166
21685 57 36444 456
21686 1 42787 18
21687 1 36868 47
21688 1 85117 157
21689 499 72864 114
21690 1842 76503 137
21691 4 71552 372
21692 53 29072 111
21694 12323 9786 196
21695 1 94197 298
21696 29 93875 203
21697 45 46095 333
21698 3 50817 86
21699 1414 69254 234
21700 167 47072 209
21701 12 23427 242
21702 30 91214 37
21703 1 408 323
21704 8 64532 299
21705 3 41422 62
21706 13 82991 280
21707 2 99675 270
21708 3 57008 34
21709 1 77814 96
21710 1 80288 370
21711 5488 90594 55
21712 82 62848 67
21713 68 85994 278
21714 2 92479 44
21715 2 15721 188
21716 1 84548 82
21717 13380545 18966 24
21718 398 70016 388
21719 1 84289 85
21720 49 92762 625
21721 435 32219 289
21722 4 96308 90
21723 1 93121 177
21724 1 34230 450
21725 1 78501 116
21726 3233 46646 75
21727 61610 76753 316
21728 9488195 23053 229
21729 62 56326 157
21730 2 20614 431
21731 7869 89452 30
21732 4396 83599 31
21734 3 53860 267
21736 65 47727 294
21737 1 91624 478
21738 1625258859 1101 100
21739 1 20288 191
21740 1 79318 397
21741 8 60281 316
21742 3 61841 274
21743 34 19252 358
21744 714 82114 6
21745 14 2604 164
21746 14 99349 394
21747 1 20453 160
21748 1 44478 268
21749 1 20145 271
21750 1 43175 122
21751 2 33474 320
21752 1 63683 239
21753 12 7704 114
21754 7 58512 304
21755 808495 56317 378
21756 250312 10681 153
21757 8 44303 75
21758 2831 97476 56
21759 31 58098 233
21760 100 70127 86
21761 2 67337 69
21762 186 59734 53
21763 29 26566 21
21764 22187 71671 80
21765 44 38025 553
21766 10027 30973 67
21767 68 60792 331
21768 36844 86493 288
21769 3218 81390 278
21770 2008 15153 208
21771 14 54943 144
21772 45 78523 423
21773 698 55362 334
21774 6 81006 109
21775 4 78310 41
21776 90 37777 93
21777 30 66876 24
21778 32 68978 179
21779 65 13784 42
21780 1380 70354 128
21781 3 45795 114
21782 120 46931 99
21783 1 11049 53
21784 1 88864 301
21785 1 43379 84
21786 10853 98965 63
21787 180 91981 62
21788 1 94891 280
21789 2 58719 247
21790 7 16048 84
21791 74298 99944 431
21792 6 85549 565
21793 4 48180 30
21794 30 29271 156
21795 2164 97883 751
21796 13 93410 17
21797 24 87063 272
21798 301 95955 346
21799 6 32003 141
21800 9 7912 233
21801 399 2524 81
21802 1 43772 193
21803 7063 95259 108
21804 2637 98768 174
21805 1 97708 380
21806 2 22525 13
21807 2763 29750 108
21808 1 25085 237
21809 9 55292 7
21811 1 11111 137
21812 28 54356 103
